*******************************************************************************
 Revised: April 12, 2021       Solar System Barycenter                        0

 Dynamical point 
 ---------------
 The center of mass for the solar system. See object 10 for Sun ephemeris.
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb  7 17:45:36 2022 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Solar System Barycenter (0)     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2021-Jan-01 00:08:31.0000 UT      
Stop  time      : A.D. 2021-Dec-31 23:59:31.0000 UT      
Step-size       : 40 minutes
*******************************************************************************
Target pole/equ : MARSIAU                         {East-longitude positive}
Target radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude positive}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
EOP file        : eop.220206.p220502                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2022-FEB-06. PREDICTS-> 2022-MAY-01
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
*******************************************************************************
 Date__(UT)__HR:MN:SS     R.A._____(ICRF)_____DEC             delta      deldot
*******************************************************************************
$$SOE
 2021-Jan-03 23:28:31     21 23 01.75 -16 03 07.8  0.00896478719116   0.0020988
 2021-Jan-04 00:08:31     21 23 02.12 -16 03 06.2  0.00896482086090   0.0020987
 2021-Jan-04 00:48:31     21 23 02.50 -16 03 04.6  0.00896485452875   0.0020985
 2021-Jan-04 01:28:31     21 23 02.88 -16 03 03.0  0.00896488819471   0.0020984
 2021-Jan-04 02:08:31     21 23 03.25 -16 03 01.4  0.00896492185878   0.0020983
 2021-Jan-04 02:48:31     21 23 03.63 -16 02 59.7  0.00896495552096   0.0020982
 2021-Jan-04 03:28:31     21 23 04.01 -16 02 58.1  0.00896498918125   0.0020981
 2021-Jan-04 04:08:31     21 23 04.38 -16 02 56.5  0.00896502283964   0.0020980
 2021-Jan-04 04:48:31     21 23 04.76 -16 02 54.9  0.00896505649614   0.0020978
 2021-Jan-04 05:28:31     21 23 05.14 -16 02 53.2  0.00896509015074   0.0020977
 2021-Jan-04 06:08:31     21 23 05.51 -16 02 51.6  0.00896512380345   0.0020976
 2021-Jan-04 06:48:31     21 23 05.89 -16 02 50.0  0.00896515745426   0.0020975
 2021-Jan-04 07:28:31     21 23 06.27 -16 02 48.4  0.00896519110318   0.0020974
 2021-Jan-04 08:08:31     21 23 06.64 -16 02 46.7  0.00896522475019   0.0020972
 2021-Jan-04 08:48:31     21 23 07.02 -16 02 45.1  0.00896525839531   0.0020971
 2021-Jan-04 09:28:31     21 23 07.40 -16 02 43.5  0.00896529203853   0.0020970
 2021-Jan-04 10:08:31     21 23 07.77 -16 02 41.9  0.00896532567985   0.0020969
 2021-Jan-04 10:48:31     21 23 08.15 -16 02 40.2  0.00896535931927   0.0020968
 2021-Jan-04 11:28:31     21 23 08.53 -16 02 38.6  0.00896539295679   0.0020966
 2021-Jan-04 12:08:31     21 23 08.91 -16 02 37.0  0.00896542659240   0.0020965
 2021-Jan-04 12:48:31     21 23 09.28 -16 02 35.4  0.00896546022611   0.0020964
 2021-Jan-04 13:28:31     21 23 09.66 -16 02 33.7  0.00896549385792   0.0020963
 2021-Jan-04 14:08:31     21 23 10.04 -16 02 32.1  0.00896552748783   0.0020962
 2021-Jan-04 14:48:31     21 23 10.41 -16 02 30.5  0.00896556111582   0.0020961
 2021-Jan-04 15:28:31     21 23 10.79 -16 02 28.9  0.00896559474192   0.0020959
 2021-Jan-04 16:08:31     21 23 11.17 -16 02 27.2  0.00896562836610   0.0020958
